video_id,author,text,like_count,published_at,fetched_at,view_count
6nOPKemeEVY,@model_girls_10k,Bhaiya nahi ho rha hai,0,2025-11-07T18:06:51Z,2025-11-23T22:05:02.360694,91390
6nOPKemeEVY,@RAJURAJU-z7l3i,Bhai nhai ho raha hai 😢,0,2025-11-07T12:52:57Z,2025-11-23T22:05:02.360699,91390
6nOPKemeEVY,@Sharmilaji-l2q,Thanks bhai thank u so Mach,0,2025-11-07T04:42:54Z,2025-11-23T22:05:02.360704,91390
6nOPKemeEVY,@RoopaKavthankar,Ha pahle hi thik tha😂,3,2025-11-05T22:03:24Z,2025-11-23T22:05:02.360709,91390
6nOPKemeEVY,@freefiregameing0p,Ek I&#39;d hi Aesi Hui he baki ok hei,0,2025-11-05T03:16:53Z,2025-11-23T22:05:02.360714,91390
6nOPKemeEVY,@SaifffAnsari007,Pahle Vishal Instagram Mera nahin ho raha hai kaise karen,0,2025-11-03T10:53:03Z,2025-11-23T22:05:02.360718,91390
6nOPKemeEVY,@Nekramr18,Id change kr ke dusri I&#39;d lda diye hai problem tum bhi solve nhi kr paye ho,0,2025-10-31T18:27:52Z,2025-11-23T22:05:02.360724,91390
6nOPKemeEVY,@STORM_ODISHA,Bhai song save Nehi horaha he update ke bad,0,2025-10-29T11:32:49Z,2025-11-23T22:05:02.360729,91390
6nOPKemeEVY,@Nandni__singh__thakur,Hat madarchod kuch bhi nhi ho rha hai,0,2025-10-29T02:13:21Z,2025-11-23T22:05:02.360733,91390
6nOPKemeEVY,@mantusinghpatel4254,Thanks brother ❤,1,2025-10-28T21:10:33Z,2025-11-23T22:05:02.360738,91390
6nOPKemeEVY,@ValmikWagh-n7h,😢😢😢😢,0,2025-10-28T15:39:30Z,2025-11-23T22:05:02.360743,91390
6nOPKemeEVY,@harshikakashyap6508,Hogya thanks,1,2025-10-28T05:17:28Z,2025-11-23T22:05:02.360748,91390
6nOPKemeEVY,@AfzalAhmad-e2d,Rr,1,2025-10-28T00:35:38Z,2025-11-23T22:05:02.360753,91390
6nOPKemeEVY,@Missmampi40,Bhaiya mere pehle wala instagram chahiye plzz help me,2,2025-10-26T16:25:00Z,2025-11-23T22:05:02.360758,91390
6nOPKemeEVY,@RajendraSingh-h6w9r,New phone Or cwaleti ke phone me hota he esha 😊,2,2025-10-26T03:03:27Z,2025-11-23T22:05:02.360763,91390
6nOPKemeEVY,@NiteshRekwal-l2z,Mere me to nhi aaya bhai 🤔🤔🤔,2,2025-10-25T02:56:25Z,2025-11-23T22:05:02.360768,91390
6nOPKemeEVY,@Sajed2232,Right,3,2025-10-24T19:18:09Z,2025-11-23T22:05:02.360772,91390
6nOPKemeEVY,@animix178,Madarchot kali hawa waji sidha sidha bhi bata sakte ho,0,2025-10-23T06:44:06Z,2025-11-23T22:05:02.360777,91390
6nOPKemeEVY,@Biggboss19updates-c4d,Bhai captions,0,2025-10-22T14:17:01Z,2025-11-23T22:05:02.360782,91390
6nOPKemeEVY,@itsGujjar009,Hello bhai mere Facebook profile par 104 copyright aaye hai or 6/8/2024 ko aaye thee abhi bhi remove nhi to paye 😢 es ka koi tarika to btao bhai 😢,1,2025-10-22T08:04:30Z,2025-11-23T22:05:02.360787,91390
6nOPKemeEVY,@ThouseefSayed,Paile wala sahi tha,6,2025-10-22T03:28:47Z,2025-11-23T22:05:02.360792,91390
6nOPKemeEVY,@ChotiOraon-e9w1v,Nii ho raha h,1,2025-10-22T02:10:23Z,2025-11-23T22:05:02.360797,91390
6nOPKemeEVY,@Pammiyadav6,Nhi ho Raha hai,11,2025-10-21T17:02:58Z,2025-11-23T22:05:02.360801,91390
6nOPKemeEVY,@funnyvideoK-zw8or,bhai bahut bahut Shukriya aapke Real 100 followers Ho Gaye,5,2025-10-21T16:54:16Z,2025-11-23T22:05:02.360806,91390
6nOPKemeEVY,@AejunKumar-r3x5k,❤❤❤,4,2025-10-21T16:45:52Z,2025-11-23T22:05:02.360811,91390
Fehb4iaweHE,@Arto_holic00,Jhope slaying,0,2025-11-23T15:56:04Z,2025-11-23T22:05:03.298948,27892
Fehb4iaweHE,@DulceSegura-r2j,jhope🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰,0,2025-11-23T15:53:02Z,2025-11-23T22:05:03.298982,27892
Fehb4iaweHE,@Лилия-д3э,❤❤❤,0,2025-11-23T14:18:19Z,2025-11-23T22:05:03.298988,27892
Fehb4iaweHE,@H-purple_0613,Is j-hope in Korea or somewhere else?,1,2025-11-23T12:44:01Z,2025-11-23T22:05:03.298994,27892
Fehb4iaweHE,@AYESHAKhan-n9d1d,𝙅-𝙝𝙤𝙥𝙚💜 looks so handsome,0,2025-11-23T09:49:00Z,2025-11-23T22:05:03.298998,27892
Fehb4iaweHE,@JEMM7-b7q,"<a href=""https://studio.youtube.com/channel/UCCG4aAY4Yp770kz32Ng3q-g/collaboration/UCtLmnO6nz25nih61DSw6Jlg"">https://studio.youtube.com/channel/UCCG4aAY4Yp770kz32Ng3q-g/collaboration/UCtLmnO6nz25nih61DSw6Jlg</a>",0,2025-11-23T05:12:52Z,2025-11-23T22:05:03.299003,27892
Fehb4iaweHE,@JayAgravat-p9e,🇰🇷👌🐿️🐿️🐿️🐿️🐿️🐿️🐿️🐿️🐿️🐿️🐿️🐿️👌🇰🇷 वा मेरा हो बा वा,0,2025-11-23T04:49:51Z,2025-11-23T22:05:03.299008,27892
Fehb4iaweHE,@Sunnybliss_OT7,BTW jungkook was live too,0,2025-11-23T04:35:35Z,2025-11-23T22:05:03.299013,27892
Fehb4iaweHE,@RAJROY-u3z,Jhope looks so handsome and cute 😍 💜 💕,8,2025-11-23T03:56:19Z,2025-11-23T22:05:03.299018,27892
Fehb4iaweHE,@fashionista8129,Let&#39;s support our hobi ❤,2,2025-11-23T02:50:42Z,2025-11-23T22:05:03.299024,27892
Fehb4iaweHE,@gemmahernandezdelatorre9223,Our sunshine!!,6,2025-11-23T00:18:34Z,2025-11-23T22:05:03.299029,27892
Fehb4iaweHE,@socorrosilva259,Hobi ❤❤,1,2025-11-23T00:05:50Z,2025-11-23T22:05:03.299034,27892
Fehb4iaweHE,@nativegrl77dances77,"idk, think it s/b Hobi and Nigo no one else ... oh, maybe Pharell was an investor ...",1,2025-11-22T22:51:17Z,2025-11-23T22:05:03.299039,27892
Fehb4iaweHE,@nativegrl77dances77,Hope they make stuff for babies and students,2,2025-11-22T22:48:39Z,2025-11-23T22:05:03.299044,27892
Fehb4iaweHE,@RosibelPaladino,Bravo Solecito 👏👏👏❤️💜,1,2025-11-22T21:56:44Z,2025-11-23T22:05:03.299049,27892
Fehb4iaweHE,@Cynri3,Jhope 🥰 Fashionista 👍☺️😚,7,2025-11-22T20:43:12Z,2025-11-23T22:05:03.299054,27892
Fehb4iaweHE,@Lolalilithv,He looks so amazing,6,2025-11-22T20:40:16Z,2025-11-23T22:05:03.299060,27892
Fehb4iaweHE,@rahaf-z8l,يربي يجنن والصوتت شي ثاني استمريي احب قناتج,2,2025-11-22T20:35:23Z,2025-11-23T22:05:03.299065,27892
Fehb4iaweHE,@Olivia79351,J-Hope looks great💜🔥,14,2025-11-22T20:17:08Z,2025-11-23T22:05:03.299070,27892
Fehb4iaweHE,@Jiminsbigfan2019,Jhope!!!!!,7,2025-11-22T19:41:40Z,2025-11-23T22:05:03.299075,27892
Fehb4iaweHE,@Killin7me.now5,Who are these serious guys?,0,2025-11-22T19:34:18Z,2025-11-23T22:05:03.299080,27892
Fehb4iaweHE,@srinivaskv5799,Yeahhh my hobiii 💕💕💕💜💜🫶🏻🫶🏻🫶🏻,5,2025-11-22T19:34:00Z,2025-11-23T22:05:03.299085,27892
Fehb4iaweHE,@claudiaporcaro3438,🐿Parabéns  Jhope.<br>Lembre-se do Brasil.,2,2025-11-22T19:24:50Z,2025-11-23T22:05:03.299090,27892
Fehb4iaweHE,@lindze2159,Had that jacket in my cart right at 11am and tried to check out in less than a minute and it was gone,22,2025-11-22T19:15:02Z,2025-11-23T22:05:03.299096,27892
Fehb4iaweHE,@carmenhampton2946,"Hobi, Our Angel 🥰🥰🥰😘",4,2025-11-22T19:10:05Z,2025-11-23T22:05:03.299101,27892
Fehb4iaweHE,@ARMY_JK_OT7,This is our fashionable squirrel J ĦØ₱Ɇ🐿HUMAN HOPE ✮⋆˙,17,2025-11-22T18:59:47Z,2025-11-23T22:05:03.299106,27892
Fehb4iaweHE,@janetcorsi4356,BEAUTIFUL photos✌️💖,3,2025-11-22T18:54:05Z,2025-11-23T22:05:03.299110,27892
ClMFT3it9I8,@SMILE_BOY_47,Bro face zoom effect hogidi bro 😢 bro plz aduna vapas barotara madu bro relss  madoke😢,0,2025-11-21T08:21:54Z,2025-11-23T22:05:04.270904,9276
ClMFT3it9I8,@shivuupper53,Anna plzz reply madii 😢,0,2025-11-20T07:09:15Z,2025-11-23T22:05:04.270929,9276
ClMFT3it9I8,@shivuupper53,Anna face zoom effect hortogidee surcharge madududruu barthilla en madoduu anna 😢,0,2025-11-20T07:08:50Z,2025-11-23T22:05:04.270937,9276
ClMFT3it9I8,@PavitraPavitr-d5e5s,ಅಣ್ಣ ನನಗೆ ಮೊದಲಿನ ಅಪ್ಡೇಟ್ ಬೇಕು insta ಮೊದಲಿನ ತರ ಮಾಡೋದು ಹೇಗೆ ವಿಡಿಯೋ ಮಾಡಿ ಹಾಕಿ ಪ್ಲೀಸ್ ಅಣ್ಣ,0,2025-11-11T12:43:31Z,2025-11-23T22:05:04.270943,9276
ClMFT3it9I8,@uttamretail7984,Bro how to remove it😢😢,0,2025-11-09T12:57:15Z,2025-11-23T22:05:04.270950,9276
ClMFT3it9I8,@Chandana-n4z8k,E update remove madod heli plz chanagila e update 😢,0,2025-11-09T04:42:55Z,2025-11-23T22:05:04.270956,9276
ClMFT3it9I8,@TejasHA-n3u,Anna old update hege change madkolodu,0,2025-11-08T03:36:02Z,2025-11-23T22:05:04.270963,9276
ClMFT3it9I8,@ChintuNGowdaChintuchintu,Anna namge old update bekuuu,0,2025-11-05T11:06:53Z,2025-11-23T22:05:04.270969,9276
ClMFT3it9I8,@RajeshwaiS-xu3wn,New update bandagininda share list right side nalli bandide...adre adara mele click madudre sharing list show agthilla..<br>En madbeku heli sir????,0,2025-10-29T05:40:44Z,2025-11-23T22:05:04.270976,9276
ClMFT3it9I8,@PraveenKuma-j5d,Update instagram anta option bandilla sir,0,2025-10-28T17:23:38Z,2025-11-23T22:05:04.270982,9276
ClMFT3it9I8,@rakeshraki7094,Bro nandralli notification section alli hosdagi highlights anta bartha matte follow bandiridu likes barodu yavdu nange notification bartilla but list alli torstha ede en agirbodu swalpa heli please brother 🙏,0,2025-10-27T09:26:30Z,2025-11-23T22:05:04.270989,9276
ClMFT3it9I8,@PrakasaKshatriya,ಅಣ್ಣ ನಮಗೆ ಈ ಅಪ್ಡೇಟ್ ಇಷ್ಟ ಇಲ್ಲ insta ಮೊದಲಿನ ತರ ಮಾಡಿಕೊಳ್ಳುವುದು ಹೇಗೆ ಇನ್ಸ್ಟಾಗ್ರಾಂ ನಲ್ಲಿ ಮೆಸೇಜ್ ಮಾಡಿದ್ದೀನಿ ಅಣ್ಣ ನಿನಗೆ ಏನು ರಿಪ್ಲೈನೇ ಮಾಡ್ತಾ ಇಲ್ಲ 😢,5,2025-10-27T03:27:52Z,2025-11-23T22:05:04.270995,9276
ClMFT3it9I8,@LokeshLoki-dq9eu,Anna  e update beda hege remove madodu heli,0,2025-10-26T02:52:58Z,2025-11-23T22:05:04.271002,9276
ClMFT3it9I8,@SowbhagyaMn-w6l,Tq so much bro,0,2025-10-25T15:28:56Z,2025-11-23T22:05:04.271008,9276
ClMFT3it9I8,@Mugulnage-i1p,Yarella nanage genuine aagi support maadthira avrige return genuine aagi support maadthene 💯😊,0,2025-10-24T09:00:29Z,2025-11-23T22:05:04.271015,9276
ClMFT3it9I8,@VeereshaB-s5n,ನಮಗೆ ಯಾರ್ಯಾರು ಸಪೋರ್ಟ್ ಮಾಡ್ತಿರೋ ನಾವು ಅವರಿಗೆ ಮಾಡುತ್ತೇವೆ,0,2025-10-24T07:19:47Z,2025-11-23T22:05:04.271021,9276
ClMFT3it9I8,@Vinodahiremani,Anna pls Instagram update cancel maduhudu ege heli anna pls,0,2025-10-24T06:25:34Z,2025-11-23T22:05:04.271027,9276
ClMFT3it9I8,@supritha_gowdaaaa,Moodlu tara beku andri en madbeku,0,2025-10-23T18:03:24Z,2025-11-23T22:05:04.271034,9276
ClMFT3it9I8,@Devumuradilyrics,Thanks for 781 subscribe&#39;s completed keep supporting friends.... 🙏♥️🙏🎉🎉,0,2025-10-22T07:12:55Z,2025-11-23T22:05:04.271040,9276
ClMFT3it9I8,@Divya-vloge,Honestagi support madorge naan 💯 support madthini,0,2025-10-21T07:46:32Z,2025-11-23T22:05:04.271046,9276
ClMFT3it9I8,@KanuArchana,Nange support maadi guys 😢nan kooda nimge suport madthini,0,2025-10-21T06:09:12Z,2025-11-23T22:05:04.271053,9276
ClMFT3it9I8,@amruthalakshmi7116,ನನಗೆ ಯಾರೆಲ್ಲ ಸಪೋರ್ಟ್ ಮಾಡಿದ್ದರೆ ನಾನು ಅವರಿಗೆಲ್ಲ ಸಪೋರ್ಟ್ ಮಾಡ್ತೀನಿ 💯👍,1,2025-10-21T03:43:28Z,2025-11-23T22:05:04.271059,9276
ClMFT3it9I8,@mrpushpalathahoshika8843,Yarella nangae support madtira avarige nanu 💯 support maditini,1,2025-10-20T17:02:35Z,2025-11-23T22:05:04.271065,9276
ClMFT3it9I8,@Creative_kannadiga29,Nanagu bandide bro 🎉❤,0,2025-10-20T16:47:17Z,2025-11-23T22:05:04.271071,9276
ClMFT3it9I8,@Creative_kannadiga29,New youtubers attendance here🙌❤️,6,2025-10-20T16:46:17Z,2025-11-23T22:05:04.271078,9276
ClMFT3it9I8,@amruth77,Thank you for 164 youtube family keep supporting guy&#39;s 🎉❤,0,2025-10-20T15:35:21Z,2025-11-23T22:05:04.271084,9276
ClMFT3it9I8,@ChayaMani-madhu143,ನಂಗು ಬಂದಿದೆ ಬ್ರದರ್ 🥰,0,2025-10-20T14:38:09Z,2025-11-23T22:05:04.271090,9276
ClMFT3it9I8,@GAJABGMS,Anna Google adsons hege madbeku idara bagge tilisi anna nimma hale video dalli yelidiralla adre ivaga bere tarane barta ide hindi language nalli bartide yen madbeku anta gotagtilla idara bagge ondu video madi anna please,1,2025-10-20T14:13:02Z,2025-11-23T22:05:04.271096,9276
ClMFT3it9I8,@GajaPubgGaming,ಅಣ್ಣ Gogle adsons hege madbeku idara bagge tilisi anna nimma hale video dalli yelidiralla adre ivaga bere tarane barta ide hindi language nalli bartide yen madbeku anta gotagtilla idara bagge ondu video madi anna please 😢,0,2025-10-20T14:11:09Z,2025-11-23T22:05:04.271102,9276
ClMFT3it9I8,@ShreeDurgacreations-x5x,Thank you 384yt family keep saporting ❤,1,2025-10-20T12:48:58Z,2025-11-23T22:05:04.271109,9276
ClMFT3it9I8,@BrundaGowda66,Yarella nange support madtira avrigella nanu support madtini guys plzz ❤❤ support Madi 😊😊,2,2025-10-20T12:22:30Z,2025-11-23T22:05:04.271114,9276
ClMFT3it9I8,@ಲಕ್ಕಿಮ್ಯಾನ್Rakesh,ಸೂಪರ್ ಅಣ್ಣ,0,2025-10-20T12:12:40Z,2025-11-23T22:05:04.271119,9276
ClMFT3it9I8,@EvergreenSmile8168,💜151 subscribers💜<br>Keep supporting..,0,2025-10-20T11:14:47Z,2025-11-23T22:05:04.271124,9276
ClMFT3it9I8,@Nisha-Asifofficial,Thanks for 951 subscribers youtube family keep supporting guys ❤❤❤,1,2025-10-20T10:45:03Z,2025-11-23T22:05:04.271128,9276
ClMFT3it9I8,@Nandivlogs-n4c,Sir 1 week enda viws thumba kammy agidhe yt alli 😢 please solution or video madi please 🙏,0,2025-10-20T10:39:31Z,2025-11-23T22:05:04.271133,9276
ClMFT3it9I8,@Sheku-o3q,ಎಲ್ಲರಿಗೂ ದೀಪಾವಳಿ ಹಬ್ಬದ ಶುಭಾಶಯಗಳು ಎಲ್ಲರ ಬದುಕಿನಲ್ಲಿ ಕಷ್ಟ ಕಳೆದು ಬೆಳಕು ತರಲಿ ಸರ್ವೇ ಜನಂ ಸುಖಿನೋ ಭವಂತು 🙏🏻🙏🏻,0,2025-10-20T10:15:28Z,2025-11-23T22:05:04.271137,9276
ClMFT3it9I8,@amruthalakshmi7116,Thank you 881 subscribe,1,2025-10-20T10:03:42Z,2025-11-23T22:05:04.271142,9276
ClMFT3it9I8,@op1118_vfx,gift option not showing in reels please video made bro please 🥺,0,2025-10-20T09:52:25Z,2025-11-23T22:05:04.271146,9276
ClMFT3it9I8,@Janu-recips,Hi sir,0,2025-10-20T09:39:17Z,2025-11-23T22:05:04.271150,9276
ClMFT3it9I8,@kanasesaraswati,Plz support madi🎉🎉,1,2025-10-20T09:30:27Z,2025-11-23T22:05:04.271155,9276
ClMFT3it9I8,@Shree-e1n,Hlo ...,1,2025-10-20T09:28:22Z,2025-11-23T22:05:04.271160,9276
ClMFT3it9I8,@chandrashekharmangalur6802,Thanks for 526 subscriber&#39;s completed keep supporting friends 🎉🎉,3,2025-10-20T09:20:27Z,2025-11-23T22:05:04.271165,9276
ClMFT3it9I8,@roopesh-o8xvloge,ಸೂಪರ್ bro,0,2025-10-20T09:17:06Z,2025-11-23T22:05:04.271170,9276
ClMFT3it9I8,@Arjunartss-Artist,Hi bro add your lunch❤,0,2025-10-20T09:16:42Z,2025-11-23T22:05:04.271175,9276
ClMFT3it9I8,@kanasesaraswati,First view first coment🎉,1,2025-10-20T09:15:56Z,2025-11-23T22:05:04.271180,9276
yXwl9RmRVUE,@AnupamKumarSharma-s2x,Thanks for sharing so valuable information...❤❤❤,0,2025-10-27T15:15:43Z,2025-11-23T22:05:05.139538,4261
VDCXnWTghwI,@SakibulHussain-w6s,Apke hi nhi howa,1,2025-11-19T11:31:04Z,2025-11-23T22:05:06.061677,53532
VDCXnWTghwI,@vaibhavkarangutkar2493,Vapas vaisa hi ho jata hai,3,2025-11-16T17:27:47Z,2025-11-23T22:05:06.061733,53532
VDCXnWTghwI,@ParveenHasan-l3w,Love you Bhai hogya mera ❤❤,1,2025-11-09T19:19:21Z,2025-11-23T22:05:06.061742,53532
VDCXnWTghwI,@SdhalarKadam,Thk🎉🎉🎉🎉🎉,0,2025-11-09T15:34:07Z,2025-11-23T22:05:06.061749,53532
VDCXnWTghwI,@SabujBarui-x9h8n,😅😂😂,0,2025-11-09T15:23:06Z,2025-11-23T22:05:06.061755,53532
VDCXnWTghwI,@JishanAnsari81023,Aapke video se jiyada coment pr bhrosa karta hu 😂,14,2025-11-05T13:31:14Z,2025-11-23T22:05:06.061761,53532
VDCXnWTghwI,@zaidSheikh-ynfc,Fir sab insta data delet😂,2,2025-11-05T06:17:33Z,2025-11-23T22:05:06.061766,53532
VDCXnWTghwI,@Nagpuricgsong77,😅😅😅😅🤬,0,2025-11-05T06:05:28Z,2025-11-23T22:05:06.061772,53532
VDCXnWTghwI,@BestLevel06,Bakwas 😏,0,2025-11-04T20:19:42Z,2025-11-23T22:05:06.061778,53532
VDCXnWTghwI,@Sunny_Singh_vloger_up15,Thankyou brother,3,2025-11-04T16:21:00Z,2025-11-23T22:05:06.061784,53532
uHlrgOIApvM,@srijanroy3087,please tell me how to make this,0,2025-11-23T06:11:22Z,2025-11-23T22:05:06.884510,173694
uHlrgOIApvM,@life_of_shreyas_mom,How to make this type of video.... ♥️??,0,2025-11-18T12:20:05Z,2025-11-23T22:05:06.884525,173694
uHlrgOIApvM,@AvishekDeboleena,Thanks ❤,0,2025-11-11T18:24:20Z,2025-11-23T22:05:06.884529,173694
uHlrgOIApvM,@AbhendraRathod,Woh 100k 🎉,0,2025-11-10T11:07:53Z,2025-11-23T22:05:06.884533,173694
uHlrgOIApvM,@S............A-v6m,Collage ka option ni aara update bi kr liya phr bi ni aara,0,2025-11-05T10:52:20Z,2025-11-23T22:05:06.884537,173694
uHlrgOIApvM,@ganeshpatnala4093,Not showing college option,2,2025-10-31T15:43:31Z,2025-11-23T22:05:06.884540,173694
uHlrgOIApvM,@nadiyakhan2336,Kaise create kre,0,2025-10-31T08:08:43Z,2025-11-23T22:05:06.884544,173694
uHlrgOIApvM,@chaitralijagtap-f1l,Thank u .. ur caption is very useful 😊,0,2025-10-28T16:55:27Z,2025-11-23T22:05:06.884547,173694
uHlrgOIApvM,@joyshreeroy31,Kaise kare aisa video,0,2025-10-28T16:54:20Z,2025-11-23T22:05:06.884551,173694
uHlrgOIApvM,@sakshigiakwad,Not coming,0,2025-10-26T15:44:04Z,2025-11-23T22:05:06.884554,173694
uHlrgOIApvM,@khushibagree9815,Can you tell me how this made?,0,2025-10-25T14:18:20Z,2025-11-23T22:05:06.884558,173694
uHlrgOIApvM,@suruchijain3898,Link,0,2025-10-24T08:37:15Z,2025-11-23T22:05:06.884561,173694
uHlrgOIApvM,@navalkumarshukla1839,"For me, Instagram story m nhi aa rha h option, mnai beta program bhi join kr lia, and settings bhi enable Krli, but still option is not visible, 3 options hi aa rhe h: Template, Music, AI images",1,2025-10-23T17:12:15Z,2025-11-23T22:05:06.884565,173694
uHlrgOIApvM,@Jimy-d6y,Hello story save karne ke bad line line aa rahahe plz solve my problem,2,2025-10-23T07:55:34Z,2025-11-23T22:05:06.884570,173694
uHlrgOIApvM,@Mysteriousgirlbutterfly1111,Please tell me how to make this reel,0,2025-10-23T03:34:54Z,2025-11-23T22:05:06.884574,173694
uHlrgOIApvM,@viralgirlpriyu,Please help me how can do this,0,2025-10-22T09:35:05Z,2025-11-23T22:05:06.884578,173694
uHlrgOIApvM,@lordbeerus3871,Not working,0,2025-10-19T20:12:41Z,2025-11-23T22:05:06.884582,173694
uHlrgOIApvM,@Mahajanaman1994,But why this only available in insta story…how to make reel with this feature…in reel category this feature is not showing ??,4,2025-10-19T19:01:09Z,2025-11-23T22:05:06.884586,173694
uHlrgOIApvM,@heenaikram3143,Ni show krra h,0,2025-10-19T17:50:19Z,2025-11-23T22:05:06.884589,173694
uHlrgOIApvM,@afreenexplores,There is no collage option,0,2025-10-19T15:56:30Z,2025-11-23T22:05:06.884593,173694
uHlrgOIApvM,@nehadsouza2127,Mere b instagram me ni aa rha pls bta do,0,2025-10-19T10:29:23Z,2025-11-23T22:05:06.884597,173694
uHlrgOIApvM,@YashikaGupta-u3e,Can you tell me how this is made,0,2025-10-19T07:33:46Z,2025-11-23T22:05:06.884600,173694
uHlrgOIApvM,@sujatadas9365,My quality sucked after uploading! Help meee,0,2025-10-18T17:44:40Z,2025-11-23T22:05:06.884603,173694
uHlrgOIApvM,@shradhasharma3379,Nhi ho raha,0,2025-10-18T17:19:54Z,2025-11-23T22:05:06.884606,173694
uHlrgOIApvM,@unfiltered.shireen,ni aara 😭,0,2025-10-18T16:19:28Z,2025-11-23T22:05:06.884609,173694
uHlrgOIApvM,@souravdas2325,Send me u insta id,0,2025-10-18T15:47:23Z,2025-11-23T22:05:06.884612,173694
uHlrgOIApvM,@ishikaverma3014,Can you please tell me how you are doing this,0,2025-10-18T08:17:37Z,2025-11-23T22:05:06.884615,173694
uHlrgOIApvM,@BristiSaloi,Nahi aah raha 😭,0,2025-10-16T17:42:44Z,2025-11-23T22:05:06.884618,173694
uHlrgOIApvM,@khushbupatidar3180,Mere Instagram m nhi aara,0,2025-10-15T17:33:59Z,2025-11-23T22:05:06.884621,173694
ppw2KU6ZKVo,@AlanMs-x9v,Onnum vannilla,0,2025-11-17T17:06:06Z,2025-11-23T22:05:07.701171,24088
ppw2KU6ZKVo,@jessipinkman9802,Bro റീൽസിൽ gif കമന്റ്‌ ആയിട്ട് ഇടാൻ പറ്റുന്നില്ല,1,2025-11-01T14:19:11Z,2025-11-23T22:05:07.701196,24088
ppw2KU6ZKVo,@SangeethaBaiju-v8o,Udayippannu😂,1,2025-11-01T08:56:25Z,2025-11-23T22:05:07.701203,24088
ppw2KU6ZKVo,@SarthajaSakkeer,Automatic ആയി updation ചെയ്യാൻ എന്താണ് ചെയ്യേണ്ടത്,0,2025-10-31T15:51:47Z,2025-11-23T22:05:07.701208,24088
ppw2KU6ZKVo,@akshayachu6941,Bro.. installu place location add chayyana video chayyamo,1,2025-10-30T08:03:57Z,2025-11-23T22:05:07.701214,24088
ppw2KU6ZKVo,@nixaff7,Bro draw option illa bro,4,2025-10-29T13:30:31Z,2025-11-23T22:05:07.701219,24088
ppw2KU6ZKVo,@vinayaramachandran2842,Chettaa ente instayilll post ennu kedakkanna stlathu ippa fruends enna kedakkannee athunthaa anganee ayyeee,0,2025-10-29T09:39:36Z,2025-11-23T22:05:07.701224,24088
BygICgmmZ58,@ASJ10101,How to add sticker in doodle,0,2025-11-23T09:27:38Z,2025-11-23T22:05:08.725323,67942
BygICgmmZ58,@Marsophile,🤣,0,2025-11-04T17:18:25Z,2025-11-23T22:05:08.725357,67942
BygICgmmZ58,@thatkidjr-p1e,U stupid egg that&#39;s old,0,2025-10-29T07:50:15Z,2025-11-23T22:05:08.725368,67942
BygICgmmZ58,@adityashah9522,Are you high on something or what,42,2025-10-29T06:51:03Z,2025-11-23T22:05:08.725372,67942
BygICgmmZ58,@coolevil99,❤,0,2025-10-28T05:24:59Z,2025-11-23T22:05:08.725376,67942
k_ltuoUnCx0,@RisingPhoenix527,He ran a race?,0,2025-10-22T03:20:56Z,2025-11-23T22:05:09.644333,35769
k_ltuoUnCx0,@BlueAngelx3,Das ist nicht Jungkook 😊,1,2025-09-29T12:05:22Z,2025-11-23T22:05:09.644349,35769
k_ltuoUnCx0,@SitiZulaiha-oo1rg,Itu bukan jk.  Oohhhhh. Hitam bangat opa ya.  Yang lari2..,0,2025-09-29T04:56:44Z,2025-11-23T22:05:09.644352,35769
k_ltuoUnCx0,@MirthaMendieta-j2n,No entiendo no es el,2,2025-09-28T16:54:12Z,2025-11-23T22:05:09.644355,35769
k_ltuoUnCx0,@RaquelSantos-fg3bs,Em qual  Instagram ele postou?,0,2025-09-28T16:29:07Z,2025-11-23T22:05:09.644358,35769
k_ltuoUnCx0,@maakishakti-z2w,I&#39;d name please 😢,1,2025-09-28T12:47:40Z,2025-11-23T22:05:09.644360,35769
HA1nHJEcS_8,@Amit_vlogs70,Sahi video❤,7,2025-10-29T07:50:43Z,2025-11-23T22:05:11.385980,64496
HA1nHJEcS_8,@Jungkook_mita_766,😂😂😂😂😂,0,2025-11-20T12:12:20Z,2025-11-23T22:05:11.385993,64496
HA1nHJEcS_8,@RoyalBapusaDarbar,Chutiye,0,2025-11-20T10:19:52Z,2025-11-23T22:05:11.385996,64496
HA1nHJEcS_8,@Rohit_kumar545,Free fire plyar,0,2025-11-15T01:42:37Z,2025-11-23T22:05:11.385998,64496
HA1nHJEcS_8,@SebastianMansilla-d3v,Como volver a la antigua interfaz de instagram estoy descontento por la nueva interfaz es incomoda estoy que desintalo esta app,0,2025-11-07T14:26:39Z,2025-11-23T22:05:11.386000,64496
HA1nHJEcS_8,@x___rock__star,Free fire player ❤,2,2025-11-06T06:01:26Z,2025-11-23T22:05:11.386002,64496
HA1nHJEcS_8,@PranamiDas-p7i,Bhai tu pani main dub ke mar jaaa,0,2025-11-04T16:46:44Z,2025-11-23T22:05:11.386005,64496
HA1nHJEcS_8,@real_vato_6171,ભોસડિના,0,2025-11-01T06:06:37Z,2025-11-23T22:05:11.386009,64496
HA1nHJEcS_8,@sunilmylapuri5916,It&#39;s not working,2,2025-10-30T14:39:09Z,2025-11-23T22:05:11.386012,64496
HA1nHJEcS_8,@ll_mehul_27_ll,😂😂👎👎,1,2025-10-30T11:24:24Z,2025-11-23T22:05:11.386016,64496
